SCD	speaker	tmin	tmax	text	string	conv
3148-2	B:	5372.406000	5376.80600	such a great great skincare you took [lah]	[lah]	3148
3148-2	B:	5402.380000	5404.61900	but I want to change also [lah]	[lah]	3148
3148-2	B:	5524.090000	5526.06500	is quite knowledgeable [lah]	[lah]	3148
3148-1	A:	5818.258000	5820.93300	so you saying that it's a bad thing [lah]	[lah]	3148
3148-2	B:	5942.951000	5944.28800	that's the way to kill time [lah]	[lah]	3148
3148-2	B:	6199.251000	6203.74300	luckily the bus never go like far distance just like short distance [lah]	[lah]	3148
3148-1	A:	6291.191000	6292.51600	working hours [lah]	[lah]	3148
3148-2	B:	6292.467000	6294.90500	so is like free and easy [lah]	[lah]	3148
3148-2	B:	6442.116000	6443.32900	honestly [lah]	[lah]	3148
3148-2	B:	6530.206000	6534.00600	like like the lemon not the lemon is it lime I think it is [lah]	[lah]	3148
3148-1	A:	6615.264000	6619.85200	that's how you say it in Indonesia I mean (um) they pronounce their alphabets differently [lah]	[lah]	3148
3148-2	B:	6685.113000	6686.91500	like the for the taste [lah]	[lah]	3148
3148-2	B:	6747.682000	6751.16300	(err) ya she was not willing to share the recipe [lah]	[lah]	3148
3148-2	B:	6816.985000	6818.72800	but he doesn't talks [lah]	[lah]	3148
3148-1	A:	6844.184000	6847.18400	a lot of stuff so that's where I learn the #Takoyaki# [lah]	[lah]	3148
3148-1	A:	6860.112000	6863.07400	then you have to boil the beef and all [lah]	[lah]	3148
3148-2	B:	7025.868000	7027.40500	K but then okay [lah]	[lah]	3148
3148-2	B:	7098.391000	7100.40400	that's the thing but is cheapest but good [lah]	[lah]	3148
3148-2	B:	7107.942000	7109.06700	it says [lah]	[lah]	3148
3148-2	B:	7177.503000	7180.64100	were to go to overseas and buy a car right it's cheaper [lah]	[lah]	3148
3148-2	B:	7273.828000	7276.65300	ya got two #Mendaki# I cannot get [lah]	[lah]	3148
3148-1	A:	7630.964000	7637.20100	she she like I thought she is cause she like not paying attention like she was like in her own world [lah]	[lah]	3148
3148-1	A:	7770.073000	7771.91100	okay [lah] okay [lah]	[lah]	3148
3148-2	B:	7781.879000	7782.77900	okay [lah]	[lah]	3148
3148-1	A:	7816.617000	7819.38100	once in a life cause this one is my first concert [lah]	[lah]	3148
3148-2	B:	7824.492000	7827.45500	oh-my-god you you are going with your friends [lah]	[lah]	3148
3148-2	B:	7997.968000	8001.48100	what the heck so okay yesterday I messaged some my friend [lah]	[lah]	3148
3148-2	B:	8079.156000	8082.54300	ya it but then but okay I met something different [lah]	[lah]	3148
3148-2	B:	8102.609000	8104.85900	okay that was pretty lame [lah]	[lah]	3148
3149-1	A:	 348.854000	 350.62900	one of us will have twenty nine [lah]	[lah]	3149
3149-1	A:	 374.667000	 376.41700	will go turn by turn [lah]	[lah]	3149
3149-2	B:	3556.098000	3558.49800	feel like not worth this people [lah]	[lah]	3149
3149-1	A:	4375.901000	4377.35200	complacent [lah]	[lah]	3149
3149-1	A:	5154.146000	5155.87000	when you are older it's different [lah]	[lah]	3149
3149-1	A:	5767.034000	5767.90900	okay [lah]	[lah]	3149
3149-1	A:	5956.734000	5959.82100	state of emotion emotion I was a emotional wreck [lah]	[lah]	3149
3149-1	A:	6727.943000	6729.88100	whenever it happens [lah]	[lah]	3149
3149-1	A:	7493.011000	7496.02300	from here and then you can choose one for me as well [lah]	[lah]	3149
3150-2	B:	 711.145000	 713.13200	you can buy all of them if you want it [lah]	[lah]	3150
3150-1	A:	 765.928000	 772.27800	so like there's only like specific games like in the tier [lah] so you cannot hit like those games even if you pay like the minimum or anything [lah]	[lah]	3150
3150-1	A:	 774.215000	 777.44000	[oh] so the higher tiers are usually the more popular ones [lah]	[lah]	3150
3150-1	A:	1621.287000	1622.92400	I think without D_L_C [lah]	[lah]	3150
3150-1	A:	1646.799000	1648.96200	[oh] I don't play at such a hard difficulty [lah]	[lah]	3150
3150-1	A:	1994.847000	1999.05900	so like that's the the haunted house we go in and we will find out what happens [lah]	[lah]	3150
3150-1	A:	2029.195000	2030.57000	Pontianak house [lah]	[lah]	3150
3150-1	A:	2102.455000	2104.44300	they they use a lot of local elements and everything [lah]	[lah]	3150
3150-1	A:	2877.509000	2879.07200	they still make more now [lah]	[lah]	3150
3150-2	B:	2916.521000	2917.28500	no [lah]	[lah]	3150
3150-2	B:	3455.209000	3456.75900	[orh] that's what you call it [lah]	[lah]	3150
3150-1	A:	3931.184000	3933.65900	ya I would say like winning lottery [lah]	[lah]	3150
3150-1	A:	4290.155000	4291.50500	like cut it up [lah]	[lah]	3150
3150-2	B:	4310.050000	4311.56300	so it's like econ~ economic rice [lah]	[lah]	3150
3150-1	A:	4404.970000	4406.75800	maybe when he comes back or something [lah]	[lah]	3150
3150-1	A:	4649.608000	4651.80800	[oh] I always like return my tray [lah]	[lah]	3150
3150-2	B:	4745.198000	4746.93600	and the second part the third part [lah]	[lah]	3150
3150-2	B:	5009.826000	5010.97600	I guess #nasi-briyani# [lah]	[lah]	3150
3150-1	A:	5463.091000	5465.04100	so you got an A two in sec four [lah]	[lah]	3150
3150-1	A:	5472.328000	5475.19100	I mean she hasn't she is taking N-levels this year [lah]	[lah]	3150
3150-1	A:	5945.556000	5946.88100	ya used to [lah]	[lah]	3150
3150-1	A:	5972.231000	5976.51700	missed the whole C_C_A orientation and like the sign ups and everything like all the C_C_As you want [lah]	[lah]	3150
3150-2	B:	6127.477000	6128.78900	the same instructor [lah]	[lah]	3150
3150-1	A:	6803.594000	6804.94400	like everything [lah]	[lah]	3150
3150-1	A:	7229.014000	7231.36400	like like editing gigs and stuff [lah]	[lah]	3150
3150-1	A:	7312.169000	7314.20700	under the classify section [lah]	[lah]	3150
3150-1	A:	7841.154000	7842.01600	okay [lah]	[lah]	3150
3150-1	A:	7895.354000	7897.00400	she will she will shave bald [lah]	[lah]	3150
3150-1	A:	7923.029000	7924.27900	there's a temple there [lah]	[lah]	3150
3151-1	A:	 179.538000	 181.28800	ya so that's the fourth one [lah]	[lah]	3151
3151-1	A:	 913.981000	 918.14300	but there's one thing that I wanna pursue even more [lah]	[lah]	3151
3151-1	A:	1148.768000	1149.96800	very fond of [lah]	[lah]	3151
3151-1	A:	1478.084000	1480.98800	(uh) all all that hard work that he's put in [lah]	[lah]	3151
3151-1	A:	1520.017000	1522.54200	is is debatable [lah]	[lah]	3151
3151-1	A:	1526.991000	1530.56800	I mean it's not it's not something that is easy to to measure [lah]	[lah]	3151
3151-1	A:	1546.839000	1548.55200	hopefully you'll achieve something [lah]	[lah]	3151
3151-1	A:	1550.977000	1555.75200	take the good side [lah] you can say only only take the good side take it with a pinch of salt [lah]	[lah]	3151
3151-1	A:	1593.464000	1596.71400	I mean just talk about this point of time it's hard [lah]	[lah]	3151
3151-1	A:	1641.770000	1644.42900	for more opportunities to open [lah]	[lah]	3151
3151-1	A:	1688.239000	1689.56400	depends [lah]	[lah]	3151
3151-1	A:	2521.900000	2525.56800	you know but I I think the idea is interesting [lah]	[lah]	3151
3151-1	A:	2580.763000	2582.37600	ya true [lah]	[lah]	3151
3151-1	A:	3191.607000	3196.40700	and the fourth object is a female who like female so basically a gay and a lesbian [lah]	[lah]	3151
3151-1	A:	3485.868000	3487.40900	of life [lah]	[lah]	3151
3151-1	A:	4005.437000	4007.12700	you have to change [lah]	[lah]	3151
3151-1	A:	4019.052000	4021.32200	life changing moments of my life [lah]	[lah]	3151
3151-1	A:	4024.797000	4030.54700	(uh) you know but then the thing is you know life goes on [lah] and you know you try to be better everyday [lah]	[lah]	3151
3151-1	A:	4235.000000	4237.70000	important [lah] not the priority [lah]	[lah]	3151
3151-1	A:	4380.760000	4383.73500	constraints [ah] or this time time constraints [lah]	[lah]	3151
3151-1	A:	4383.735000	4388.48500	so that was probably (uh) stressful stressful period [lah]	[lah]	3151
3151-1	A:	4624.574000	4625.73600	(uh) of you [lah]	[lah]	3151
3151-1	A:	4648.624000	4653.12400	so I guess this is this goes back to my superhero power [lah]	[lah]	3151
3151-1	A:	4707.285000	4711.14800	ya [lah] there are some things that you wish that you haven't haven't done [lah]	[lah]	3151
3151-1	A:	4751.822000	4753.37200	really there's nothing [lah]	[lah]	3151
3151-1	A:	4759.010000	4762.44700	then it's not really much of regret it's just getting what I want [lah]	[lah]	3151
3151-1	A:	4894.444000	4897.23000	ya just ya just very true [lah]	[lah]	3151
3151-1	A:	4949.209000	4951.33300	much [lah] much [lah] much [lah]	[lah]	3151
3151-1	A:	4961.708000	4964.93300	wait wait wait wait wait (uh) but ya [lah]	[lah]	3151
3151-1	A:	5226.494000	5229.21900	straight straight to the straight to the questions [lah]	[lah]	3151
3151-1	A:	5522.176000	5525.83900	diarrhoea or food poisoning I think is decent [lah]	[lah]	3151
3151-1	A:	5528.714000	5530.07600	extensive [lah]	[lah]	3151
3151-1	A:	5830.208000	5833.10800	ya [lah] it's just football football football [lah]	[lah]	3151
3151-1	A:	5920.780000	5923.79300	ya I mean unless I also have the same feeling for her [lah]	[lah]	3151
3151-1	A:	5982.655000	5985.80500	ya I don't like to date someone from the same school [lah]	[lah]	3151
3151-2	B:	6313.013000	6316.45200	!wow! what is this ya probably all the national parks [lah]	[lah]	3151
3151-1	A:	6385.336000	6389.13600	but if there's one activity I would like to go is actually to do that [lah]	[lah]	3151
3151-1	A:	6442.169000	6447.66900	but like is also nice to like go into tunnels and just find ya just things [lah]	[lah]	3151
3151-1	A:	6680.908000	6683.73300	that's why have to arrive early [lah]	[lah]	3151
3151-1	A:	6710.845000	6712.20800	a group [lah]	[lah]	3151
3151-1	A:	6714.146000	6715.39600	it's fine [lah]	[lah]	3151
3151-1	A:	6807.146000	6808.63400	a~ a lot of value [lah]	[lah]	3151
3151-1	A:	6816.809000	6818.04600	I'm I'm ready to go [lah]	[lah]	3151
3151-1	A:	7321.844000	7323.49700	like we take we go and sell [lah]	[lah]	3151
3151-1	A:	7378.897000	7382.44800	it's basically the last place where you ever think someone would keep something [lah]	[lah]	3151
3151-1	A:	7385.773000	7388.02300	(ppo) I went back up big hoo-ha [lah]	[lah]	3151
3151-1	A:	7388.023000	7390.81000	so I was number one suspect [lah]	[lah]	3151
3151-1	A:	7453.198000	7456.29800	cause they think that I would pass to other people [lah]	[lah]	3151
3151-1	A:	7465.561000	7467.18600	one of the craziest thing [lah]	[lah]	3151
3151-1	A:	7486.849000	7490.03600	[oh] primary school we that one was another thing [lah]	[lah]	3151
3151-1	A:	7498.099000	7502.92400	I was (uh) I I also did glue sniffing that time inhalant [lah]	[lah]	3151
3151-1	A:	7526.136000	7527.42300	then there I was [lah]	[lah]	3151
3151-1	A:	7578.623000	7581.46000	I mean it was all in the past [lah]	[lah]	3151
3151-1	A:	7866.219000	7867.86900	not that I remember [lah]	[lah]	3151
3151-1	A:	7933.560000	7935.23500	can be reconciled [lah]	[lah]	3151
3151-1	A:	7952.410000	7956.47200	instead of tolerating the bad points you just grow used to it [lah]	[lah]	3151
3151-1	A:	7987.160000	7988.49700	resolved it [lah]	[lah]	3151
3151-1	A:	8064.085000	8068.02200	people nowadays don't live by [lah] maybe you don't live by that [lah]	[lah]	3151
3151-1	A:	8068.022000	8069.02200	never know [lah]	[lah]	3151
3151-1	A:	8105.199000	8107.10600	I mean like if you think about it [lah]	[lah]	3151
3151-1	A:	8171.610000	8174.48500	like I just like simplistic things [lah]	[lah]	3151
3151-1	A:	8189.048000	8190.28500	you can say [lah]	[lah]	3151
3152-1	A:	   9.268000	  10.40600	you are top right [lah]	[lah]	3152
3152-2	B:	 348.212000	 350.00000	I pick up my own rubbish [lah]	[lah]	3152
3152-1	A:	 541.774000	 544.52400	we can have a charity gala no [lah]	[lah]	3152
3152-2	B:	 558.827000	 560.42700	yes so do you need [lah]	[lah]	3152
3152-1	A:	 627.571000	 631.22100	who is moving to Singapore I am assuming migrating [lah]	[lah]	3152
3152-1	A:	 760.637000	 761.77500	is from her one [lah]	[lah]	3152
3152-1	A:	1297.081000	1298.21900	but I mean it's fair [lah]	[lah]	3152
3152-1	A:	1407.391000	1409.10400	young people [lah] young people [lah]	[lah]	3152
3152-1	A:	1494.376000	1495.78800	not offended [lah]	[lah]	3152
3152-1	A:	1627.220000	1630.32000	everybody collected stickers or at least back in our time [lah]	[lah]	3152
3152-1	A:	1772.279000	1773.42900	which is cute [lah]	[lah]	3152
3152-2	B:	2877.150000	2879.92500	I was parked in to the best class [lah]	[lah]	3152
3152-1	A:	3250.406000	3252.05600	ya actually is about same price [lah]	[lah]	3152
3152-1	A:	4351.221000	4357.34600	ya I don't have to mine was just like sit down one hour do whatever you have to do but just keep quiet so it's like library session [lah]	[lah]	3152
3152-1	A:	4766.164000	4767.23900	wedding cakes [lah]	[lah]	3152
3152-1	A:	5085.539000	5087.20200	but we only got them a few times [lah]	[lah]	3152
3152-1	A:	5205.692000	5206.95500	ya once or twice [lah]	[lah]	3152
3152-1	A:	5353.873000	5354.91000	two dollars [lah]	[lah]	3152
3152-1	A:	6173.067000	6174.80400	no they replace it for you [lah]	[lah]	3152
3152-1	A:	6424.820000	6428.02000	but your family members will have to somehow cough out the money [lah]	[lah]	3152
3152-2	B:	6435.976000	6438.00100	home [ah] home is home [lah]	[lah]	3152
3152-1	A:	7438.266000	7439.96600	another ya occupation [lah]	[lah]	3152
3152-1	A:	7477.179000	7478.76700	ya technically it's still paid [lah]	[lah]	3152
3152-1	A:	7594.747000	7597.04900	just take primary school [lah]	[lah]	3152
3152-2	B:	8269.227000	8273.21500	[oh] !wow! manager [lah] then I (ppl) lower staff [lah]	[lah]	3152
3153-2	B:	 337.724000	 340.51200	light blue white colour white colour [lah]	[lah]	3153
3153-1	A:	 984.116000	 986.99100	so our class were were quite close [lah]	[lah]	3153
3153-1	A:	1152.029000	1155.17900	sad and stuff but I will feel a lot better than I was [lah]	[lah]	3153
3153-1	A:	1496.941000	1498.44100	is nice [lah]	[lah]	3153
3153-2	B:	1727.262000	1728.48700	a nice date [lah]	[lah]	3153
3153-1	A:	1948.290000	1950.41000	should we okay I think no need [lah]	[lah]	3153
3153-2	B:	1948.964000	1950.51400	also can [lah]	[lah]	3153
3153-1	A:	2090.556000	2097.75700	I can't remember the place like ya (uh) the the rocks are eroded in a certain way and it (uh) it turns out very nice [lah]	[lah]	3153
3153-1	A:	2288.774000	2290.01100	not for the beer [lah]	[lah]	3153
3153-1	A:	2670.042000	2672.41700	even though like it's hard [lah]	[lah]	3153
3153-1	A:	2744.483000	2747.49500	no matter like what happens [lah]	[lah]	3153
3153-1	A:	3312.170000	3313.60800	make friends [lah]	[lah]	3153
3153-1	A:	3317.183000	3319.24500	travel with your friends and definitely [lah]	[lah]	3153
3153-1	A:	3426.722000	3431.10900	her cooking like and like having my favourite dishes [lah]	[lah]	3153
3153-1	A:	3492.729000	3497.66700	people who are closest to me like my mom and like some of my closest friends to eat together [lah]	[lah]	3153
3153-1	A:	3538.567000	3539.71700	dishes [lah]	[lah]	3153
3153-1	A:	3843.189000	3844.72600	(uh) switch okay [lah]	[lah]	3153
3153-1	A:	3865.388000	3866.36300	a lot [lah]	[lah]	3153
3153-1	A:	3899.800000	3904.36200	my mum is a she goes through a she went through a lot [lah]	[lah]	3153
3153-1	A:	3988.372000	3990.40900	she she really very good at it [lah]	[lah]	3153
3153-1	A:	3999.921000	4001.90900	ya quite a substantial amount [lah]	[lah]	3153
3153-2	B:	4015.512000	4018.04900	(uh) will I think will be my parents [lah]	[lah]	3153
3153-2	B:	4088.573000	4091.16100	and like she support all her siblings [lah]	[lah]	3153
3153-1	A:	4237.440000	4239.31500	went through a lot of stuff [lah]	[lah]	3153
3153-2	B:	4265.421000	4269.67100	ya ya and he's like he's he's proud of the way he is [lah]	[lah]	3153
3153-1	A:	4473.689000	4475.55100	to me it just a title [lah]	[lah]	3153
3153-1	A:	4508.526000	4514.93800	that title you can just live together with anyone then just spend your life with that person [lah]	[lah]	3153
3153-1	A:	4615.186000	4618.04900	spending more time with my grand grandmother and stuff [lah]	[lah]	3153
3153-1	A:	4626.386000	4630.91200	that I that I last time also like always is their friend [lah]	[lah]	3153
3153-1	A:	4750.132000	4751.75700	of the title [lah]	[lah]	3153
3153-1	A:	4972.258000	4976.42000	cause it's like inside (ppo) cause like (uh) (uh) two person thing [lah]	[lah]	3153
3153-1	A:	5134.361000	5139.67300	it I remember is so so clearly [lah] but anywhere it was it like this designed event [lah]	[lah]	3153
3153-2	B:	5309.370000	5315.68300	like started the whole like J_C friendship thing like it was the basis of of it [lah]	[lah]	3153
3153-1	A:	5358.046000	5360.38500	(uh) make us turn out differently [lah]	[lah]	3153
3153-1	A:	5419.176000	5420.30100	just move on [lah]	[lah]	3153
3153-1	A:	5423.838000	5427.52600	the best is like you try to learn from your mistake and you don't do it again [lah]	[lah]	3153
3153-1	A:	5439.857000	5443.14500	ya cause it's it's what made me who I am [lah]	[lah]	3153
3153-1	A:	5504.856000	5507.88100	[oh] for me I I live in the moment [lah]	[lah]	3153
3153-1	A:	5764.951000	5766.52600	with pictures and stuff [lah]	[lah]	3153
3153-1	A:	5816.328000	5817.37800	never mind just sell [lah]	[lah]	3153
3153-1	A:	5868.947000	5870.64700	[oh] you just cook yourself [lah]	[lah]	3153
3153-1	A:	5885.278000	5888.05500	(uh) actually also cause I don't really have the time [lah]	[lah]	3153
